dataset,record_id,subject_id,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,peak_activity_score,sensor_id,manual_label,confidence,reviewer_notes,allowed_label_values
COUGH,Trial_1_No_Talking,7,COUGH_Trial_1_No_Talking_IMU_seg0005,COUGH_Trial_1_No_Talking_IMU_seg0005_c0006,307.414,307.779,0.3650000000000091,0.6009900898137155,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,7,COUGH_Trial_1_No_Talking_IMU_seg0005,COUGH_Trial_1_No_Talking_IMU_seg0005_c0007,310.01,310.648,0.6380000000000337,0.4669161773003032,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,7,COUGH_Trial_1_No_Talking_IMU_seg0005,COUGH_Trial_1_No_Talking_IMU_seg0005_c0008,352.594,353.092,0.4979999999999904,0.4477538435864154,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,7,COUGH_Trial_1_No_Talking_IMU_seg0005,COUGH_Trial_1_No_Talking_IMU_seg0005_c0009,353.801,354.287,0.48599999999999,0.4438452914280563,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,7,COUGH_Trial_1_No_Talking_IMU_seg0005,COUGH_Trial_1_No_Talking_IMU_seg0005_c0010,356.498,499.099,142.601,2.684379406698273,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,7,COUGH_Trial_1_No_Talking_IMU_seg0005,COUGH_Trial_1_No_Talking_IMU_seg0005_c0011,652.538,653.076,0.5380000000000109,0.8966855627303217,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,8,COUGH_Trial_1_No_Talking_IMU_seg0006,COUGH_Trial_1_No_Talking_IMU_seg0006_c0001,18.242,21.74,3.4979999999999976,2.6484011845882547,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,8,COUGH_Trial_1_No_Talking_IMU_seg0006,COUGH_Trial_1_No_Talking_IMU_seg0006_c0002,343.397,482.361,138.964,2.227848904737289,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,8,COUGH_Trial_1_No_Talking_IMU_seg0006,COUGH_Trial_1_No_Talking_IMU_seg0006_c0003,623.527,623.84,0.3129999999999882,0.4717910265507987,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0001,8.901,12.307,3.4060000000000006,4.353889386314342,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0002,13.15,14.184,1.033999999999999,0.6882764948623263,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0003,167.65,168.107,0.4569999999999936,0.5662085555928819,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0004,169.079,169.495,0.4159999999999968,0.5838892386057472,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0005,324.092,324.71,0.617999999999995,0.3935931233977389,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0006,329.607,481.733,152.12599999999998,2.0375070216565607,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0007,483.506,484.236,0.7300000000000182,0.4526767385446334,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0008,485.575,486.304,0.728999999999985,0.568568544454829,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0009,489.58,490.27,0.6899999999999977,0.6731444083631933,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0010,492.835,493.525,0.6899999999999977,0.4376131246654248,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0011,496.749,497.427,0.6779999999999973,0.4805073384878103,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0012,508.661,509.209,0.5480000000000018,0.3932008059465887,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0013,514.948,515.597,0.6490000000000009,0.3672039220077657,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0014,529.193,529.7,0.5070000000000618,0.3253899656249919,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0015,624.855,625.98,1.125,0.9068193544071104,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,9,COUGH_Trial_1_No_Talking_IMU_seg0007,COUGH_Trial_1_No_Talking_IMU_seg0007_c0016,626.608,626.954,0.3460000000000036,0.46105383388065,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,10,COUGH_Trial_1_No_Talking_IMU_seg0008,COUGH_Trial_1_No_Talking_IMU_seg0008_c0001,13.434,17.418,3.984,2.269848489837752,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,10,COUGH_Trial_1_No_Talking_IMU_seg0008,COUGH_Trial_1_No_Talking_IMU_seg0008_c0002,325.687,469.324,143.637,2.2554532379365937,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,10,COUGH_Trial_1_No_Talking_IMU_seg0008,COUGH_Trial_1_No_Talking_IMU_seg0008_c0003,561.719,562.032,0.3129999999999882,0.5118646947189721,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0001,11.64,12.795,1.1549999999999994,3.77581089667199,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0002,13.454,14.6,1.145999999999999,4.414511174095958,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0003,15.158,16.345,1.1869999999999994,4.490726806389476,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0004,338.347,475.664,137.317,2.454681942630227,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0005,477.164,477.479,0.3149999999999977,0.5087305567035255,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0006,478.188,478.736,0.5480000000000018,0.5480258305861785,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0007,479.263,479.588,0.3250000000000455,0.4811983625978579,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,11,COUGH_Trial_1_No_Talking_IMU_seg0009,COUGH_Trial_1_No_Talking_IMU_seg0009_c0008,623.708,624.378,0.6700000000000728,1.557288557107393,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,12,COUGH_Trial_1_No_Talking_IMU_seg0011,COUGH_Trial_1_No_Talking_IMU_seg0011_c0001,727.115,731.029,3.9139999999999873,3.144094641988035,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,12,COUGH_Trial_1_No_Talking_IMU_seg0011,COUGH_Trial_1_No_Talking_IMU_seg0011_c0002,1023.642,1166.703,143.06099999999992,3.043333393385577,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,13,COUGH_Trial_1_No_Talking_IMU_seg0012,COUGH_Trial_1_No_Talking_IMU_seg0012_c0001,10.535,12.795,2.26,2.5362559278299464,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,13,COUGH_Trial_1_No_Talking_IMU_seg0012,COUGH_Trial_1_No_Talking_IMU_seg0012_c0002,315.64,460.387,144.747,3.049402351681328,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0001,0.538,8.618,8.08,0.2488856094835097,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0002,9.359,10.099,0.7400000000000002,0.0333024050319067,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0003,12.046,22.213,10.167000000000002,2.274694117845666,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0004,24.91,29.057,4.146999999999999,0.0940146158096433,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0005,33.488,33.842,0.3539999999999992,0.0810690494659794,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0006,53.268,56.492,3.2239999999999966,0.0896122479930664,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0007,67.817,70.796,2.9790000000000134,0.0892861781695851,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0008,75.044,75.46,0.4159999999999968,0.0987696591340336,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0009,95.707,96.031,0.3240000000000123,0.0952264828591009,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0010,96.995,98.526,1.5309999999999917,0.0635676721890479,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0011,102.56,104.0,1.4399999999999975,0.0470804148472961,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0012,105.065,106.352,1.287000000000006,0.0486320057746231,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0013,COUGH_Trial_1_No_Talking_IMU_seg0013_c0013,116.824,117.22,0.3960000000000008,0.087171436091736,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0001,332.867,333.375,0.5079999999999814,0.528112673614538,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0002,334.399,335.412,1.0129999999999768,0.5605782312275197,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0003,337.096,339.974,2.877999999999986,1.2439162900264544,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0004,340.744,341.414,0.6699999999999591,0.548567350142133,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0005,342.368,342.885,0.5169999999999959,0.5491657737338508,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0006,343.583,352.911,9.327999999999976,1.4891820683539565,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0007,353.651,356.349,2.697999999999979,0.5926691391439691,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0008,357.291,359.259,1.9680000000000175,0.6489678210866621,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0009,359.988,363.476,3.4879999999999995,0.6460072552372472,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0010,364.156,374.285,10.12900000000002,0.6347018116087503,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0011,374.963,410.267,35.303999999999974,0.6860042805943213,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0012,411.242,412.235,0.992999999999995,0.6153493202069217,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0013,413.188,416.412,3.223999999999989,0.6109141496288615,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0014,417.121,418.399,1.27800000000002,0.5886587075259713,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0015,419.089,423.073,3.983999999999981,0.633126185741086,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0016,423.803,425.325,1.5219999999999914,0.6120572649157148,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0017,426.013,434.855,8.842000000000041,0.680880961482579,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0018,435.595,442.286,6.690999999999974,0.6391849171186657,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0019,442.844,458.489,15.644999999999982,0.6803104998393321,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0014,COUGH_Trial_1_No_Talking_IMU_seg0014_c0020,459.432,463.345,3.913000000000011,0.6795992518017727,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0015,COUGH_Trial_1_No_Talking_IMU_seg0015_c0001,1625.247,1626.747,1.5,1.7368408883803674,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0015,COUGH_Trial_1_No_Talking_IMU_seg0015_c0002,1627.356,1630.834,3.478000000000065,2.121799032186255,IMU,,,,artifact / likely_fetal / uncertain
COUGH,Trial_1_No_Talking,14,COUGH_Trial_1_No_Talking_IMU_seg0015,COUGH_Trial_1_No_Talking_IMU_seg0015_c0003,1943.518,1944.115,0.59699999999998,0.4493164986795303,IMU,,,,artifact / likely_fetal / uncertain
